enhancerID	ctrl_1	ctrl_2	ctrl_3	krab_1	krab_2	krab_3	genes	gene1	gene2	X786O_baseMean	X786O_log2FoldChange	X786O_lfcSE	X786O_stat	X786O_pvalue	X786O_padj	X786O_enhancerID
chr17_1102553_1102572_enh-1024656_6	6.3194065481917	5.77438364370048	5.74769768852537	5.54522668618688	5.32036957499577	5.11587397442007	BHLHA9 (-71290), ABR (-19395)	BHLHA9	ABR	57.6656269032064	-1.74940815637065	0.80383977325183	-2.17631450269454	0.0295317518452931	0.330375266099632	chr17_1102553_1102572_enh-1024656_6
chr17_1102655_1102674_enh-1024656_8	8.06529370869579	7.71464599458483	8.09092010062266	6.97007089004889	7.76186411682224	6.56611123448042	BHLHA9 (-71188), ABR (-19497)	BHLHA9	ABR	211.170566197807	-1.14592062626343	0.541882263701679	-2.11470406585275	0.0344551776249865	0.355777123064036	chr17_1102655_1102674_enh-1024656_8
chr17_1107241_1107260_enh-1024656_9	5.77658518956315	6.03913637144166	6.41933422681139	5.1375351951548	5.48999746833234	4.76639941215551	BHLHA9 (-66602), ABR (-24083)	BHLHA9	ABR	62.9031162452059	-2.467681281078	0.937613623416133	-2.63187438775384	0.00849152515419392	0.193820497079451	chr17_1107241_1107260_enh-1024656_9
chr17_29277367_29277386_enh-1025420_5	4.57213831273303	4.16453331564552	3.78382775610619	3.61726485785923	3.61983088919648	3.61945559958743	RNF135 (-19842), ADAP2 (+28679)	RNF135	ADAP2	20.3926709817297	-7.34622883933283	1.83256611528339	-4.00871148826018	6.10509492391094e-05	0.0144749452532496	chr17_29277367_29277386_enh-1025420_5
chr17_29280245_29280264_enh-1025420_8	5.02288975441987	4.99858892932115	4.24530294517229	4.0748729981516	4.20256435411411	4.30485366227165	RNF135 (-16964), ADAP2 (+31557)	RNF135	ADAP2	28.8687445803756	-3.19423184230714	1.32550250244544	-2.40982709305645	0.0159600824068904	0.254227204127328	chr17_29280245_29280264_enh-1025420_8
chr17_29281752_29281771_enh-1025420_5	5.10861657591727	5.28441385680626	5.07129841249357	4.33875352924351	4.54474648831864	4.51480067847915	RNF135 (-15457), ADAP2 (+33064)	RNF135	ADAP2	33.7559887544904	-3.31269371942325	1.13180453532966	-2.9269132752312	0.00342344328660198	0.129075328074972	chr17_29281752_29281771_enh-1025420_5
chr17_29283377_29283396_enh-1025420_12	5.95961697525941	5.75437699994009	6.39209525214968	4.95055057908912	5.45012289509667	5.0701386264046	RNF135 (-13832), ADAP2 (+34689)	RNF135	ADAP2	61.1317804498385	-2.46402135235223	0.838302234764032	-2.93929951534223	0.00328955012867584	0.127439635211046	chr17_29283377_29283396_enh-1025420_12
chr17_29913776_29913795_enh-1025448_12	8.05847845438915	7.40828170588279	7.82583495468467	6.42414468049019	7.20703239366141	7.27525698119275	RAB11FIP4 (+195144), COPRS (+272570)	RAB11FIP4	COPRS	186.462366737688	-1.19742098873497	0.529292489337359	-2.26230489352696	0.023678572297322	0.302521365651485	chr17_29913776_29913795_enh-1025448_12
chr17_36209027_36209046_enh-1025599_13	6.46625330172126	6.18729026323374	6.88264855891516	5.48723952464774	5.95482684095231	5.52828356723554	HNF1B (-103800), TBC1D3F (-74934)	HNF1B	TBC1D3F	81.870414013618	-1.94462207483158	0.695785223460189	-2.79485969127202	0.00519222446294074	0.154252856394208	chr17_36209027_36209046_enh-1025599_13
chr17_36209095_36209114_enh-1025599_8	5.28897754620436	4.87973842409878	5.18694332969373	4.7158148873326	4.72156765395991	4.47819441452776	HNF1B (-103868), TBC1D3F (-74866)	HNF1B	TBC1D3F	33.2646989562376	-2.11198086288765	1.02662600826059	-2.0572056872648	0.0396664447180267	0.378435105069046	chr17_36209095_36209114_enh-1025599_8
chr17_39059820_39059839_enh-1025726_25	7.40572785983545	7.29546059520847	6.99979043552821	6.4751057827917	6.65891290102111	5.50987094671393	KRT20 (-18351), KRT23 (+33842)	KRT20	KRT23	128.027700779553	-1.6166470301015	0.660039001035595	-2.44932046070762	0.0143126044473581	0.243729420209223	chr17_39059820_39059839_enh-1025726_25
chr17_39059842_39059861_enh-1025726_22	7.39981478341706	7.36986434067494	7.41183893119389	6.47253207120488	6.99408910747674	6.11894015516874	KRT20 (-18373), KRT23 (+33820)	KRT20	KRT23	140.92995078006	-1.3649163981527	0.549410596226344	-2.48432849225644	0.0129796014325134	0.235324517266417	chr17_39059842_39059861_enh-1025726_22
chr17_40177377_40177396_enh-1025791_8	7.11354117260292	7.18564948402606	7.17397025159412	6.95878389980919	6.0105649536084	5.97324967643734	DNAJC7 (-7716), ZNF385C (+37688)	DNAJC7	ZNF385C	123.103686984148	-1.29931375366908	0.632949184866705	-2.05279315422882	0.040092642766423	0.378485599285781	chr17_40177377_40177396_enh-1025791_8
chr17_40178878_40178897_enh-1025791_10	7.12965543817246	7.83413092937903	7.44443116410453	6.46945231036766	6.24009395441035	5.82925391009077	DNAJC7 (-9217), ZNF385C (+36187)	DNAJC7	ZNF385C	145.836690660566	-2.20419989320538	0.554344607217509	-3.97622681723052	7.00173472963725e-05	0.0153158118108679	chr17_40178878_40178897_enh-1025791_10
chr17_40178961_40178980_enh-1025791_13	6.40057928817822	5.91183636502052	5.89752085883924	4.99522267407369	5.55054844116269	4.75170143615641	DNAJC7 (-9300), ZNF385C (+36104)	DNAJC7	ZNF385C	62.5772845844134	-2.47039494317343	0.967050615288748	-2.55456633201748	0.0106320169759818	0.211422802091741	chr17_40178961_40178980_enh-1025791_13
chr17_43058561_43058580_enh-1025938_1	7.15291319145324	6.80818181597852	6.65348854482409	6.50900569448656	5.77971193736419	6.20174786017079	C1QL1 (-13132), DCAKD (+53938)	C1QL1	DCAKD	103.053479536479	-1.32050225046028	0.626114984807088	-2.10904112264161	0.0349410322149207	0.357598827175743	chr17_43058561_43058580_enh-1025938_1
chr17_43058943_43058962_enh-1025938_12	6.33731361984868	6.59402382631296	6.31391723895955	5.57297506638283	5.39949873788344	5.72239119337087	C1QL1 (-13514), DCAKD (+53556)	C1QL1	DCAKD	74.0971341428665	-2.01598910594779	0.65911941814099	-3.05860979127845	0.00222366580982271	0.10482905161084	chr17_43058943_43058962_enh-1025938_12
chr17_43059008_43059027_enh-1025938_18	6.13360012079543	6.22885489989743	5.79967816461073	5.61917743356438	4.7337454127176	4.81306834653536	C1QL1 (-13579), DCAKD (+53491)	C1QL1	DCAKD	61.9225793201395	-2.41306189756784	1.04189504054393	-2.31603165738084	0.0205565402580561	0.28222893634919	chr17_43059008_43059027_enh-1025938_18
chr17_62137874_62137893_enh-1026490_10	7.39352780692027	7.54409148610634	7.79724589915246	6.98894272020304	6.29516293460463	6.79355336736938	ICAM2 (-39890), ERN1 (+69601)	ICAM2	ERN1	158.979167152378	-1.40933597857033	0.510299178468597	-2.76178374968138	0.0057486540079722	0.16107989832793	chr17_62137874_62137893_enh-1026490_10
chr17_62138463_62138482_enh-1026490_4	7.28896893783591	7.75029189548091	7.95954736152082	7.09881476474891	6.49947174385316	6.62534391229545	ICAM2 (-40479), ERN1 (+69012)	ICAM2	ERN1	170.056616018038	-1.49013726230314	0.513065297297609	-2.90438131394175	0.00367979690695685	0.133971878079929	chr17_62138463_62138482_enh-1026490_4
chr17_62263884_62263903_enh-1026497_3	6.26315473920234	5.89776431788304	5.83053578789444	5.29079872518453	4.68283457212441	5.05846736018142	ERN1 (-56409), TEX2 (+76693)	ERN1	TEX2	58.6911738435021	-2.76133392380783	0.996801110556877	-2.77019547286135	0.00560226600978539	0.159824700580303	chr17_62263884_62263903_enh-1026497_3
chr18_12553630_12553649_enh-1027575_8	7.45161233944453	7.49094777077559	7.62511657483951	6.28197510285211	6.05332461657667	5.80809563159798	SPIRE1 (+104493), SLMO1 (+145745)	SPIRE1	SLMO1	145.389946457044	-2.51745727745798	0.50161443429787	-5.01870980045015	5.20196618158757e-07	0.000801688013159914	chr18_12553630_12553649_enh-1027575_8
chr18_3340566_3340585_enh-1027313_15	7.24154969488979	7.13374536136412	7.09157450544755	5.90295492218066	6.58864874130759	6.55794281074683	TGIF1 (-111099), MYL12B (+78161)	TGIF1	MYL12B	120.803971350865	-1.37770558053298	0.567972579820669	-2.4256550923074	0.0152807850362647	0.250284804212442	chr18_3340566_3340585_enh-1027313_15
chr18_3340586_3340605_enh-1027313_11	5.61578001397052	5.281232966834	5.78393684808637	4.76353916644836	4.84776800815889	5.0059065167368	TGIF1 (-111079), MYL12B (+78181)	TGIF1	MYL12B	44.3734143521036	-2.492166055452	0.879837406601584	-2.83253023428285	0.00461811986439224	0.147123513716	chr18_3340586_3340605_enh-1027313_11
chr18_56028150_56028169_enh-1028457_9	7.68779591972862	7.7068745610433	7.91546196397852	7.09257071549505	6.8033636641363	7.12934227652469	ALPK2 (+268029), NEDD4L (+316550)	ALPK2	NEDD4L	181.241073685529	-1.20139430012887	0.436866243312838	-2.75002776826717	0.00595902146444512	0.163992802757018	chr18_56028150_56028169_enh-1028457_9
chr18_56028151_56028170_enh-1028457_14	7.60815749407484	7.82577330336719	7.80558552097116	6.89292640209351	7.21583405424722	6.24875179408674	ALPK2 (+268028), NEDD4L (+316551)	ALPK2	NEDD4L	176.874958113229	-1.421222883802	0.523934680526729	-2.71259555174549	0.0066758531519056	0.169704316515143	chr18_56028151_56028170_enh-1028457_14
chr18_56028155_56028174_enh-1028457_10	7.03129490561643	7.07601489126039	7.37223292771534	6.15319832244908	6.49867667112343	6.23582310554831	ALPK2 (+268024), NEDD4L (+316555)	ALPK2	NEDD4L	119.706754576054	-1.57859822893484	0.524891887098347	-3.00747309633892	0.002634294409852	0.113630219280522	chr18_56028155_56028174_enh-1028457_10
chr18_56030425_56030444_enh-1028457_6	4.90470474522387	4.82515241941718	5.01376807681907	4.24466819376896	4.14510204994	4.14455798180128	ALPK2 (+265754), NEDD4L (+318825)	ALPK2	NEDD4L	29.3208752077044	-5.05613531786442	1.35051343486402	-3.74386154727405	0.000181213533665793	0.0253884279155178	chr18_56030425_56030444_enh-1028457_6
chr18_60118328_60118347_enh-1028569_10	7.27591604887597	7.08355116765985	7.01861733830422	6.02449405871707	6.72185228302656	6.13772763598423	ZCCHC2 (-71902), TNFRSF11A (+125790)	ZCCHC2	TNFRSF11A	118.599760601904	-1.43614569161414	0.575852881754439	-2.49394548003072	0.0126331947127734	0.23108999645962	chr18_60118328_60118347_enh-1028569_10
chr18_76916930_76916949_enh-1028752_4	6.71344128903078	6.44587340019494	6.93221929555935	5.42632350174373	6.17256318944012	5.59752821850073	NFATC1 (-243396), ATP9B (+87546)	NFATC1	ATP9B	90.4200035622934	-1.93815195771129	0.694122653749743	-2.79223267997541	0.00523456997945564	0.154394768604566	chr18_76916930_76916949_enh-1028752_4
chr18_76917068_76917087_enh-1028752_5	7.43118233481317	7.36130749883856	7.35056780576547	6.15133505418419	6.84207233841456	6.97878371209821	NFATC1 (-243258), ATP9B (+87684)	NFATC1	ATP9B	142.498486774075	-1.12743372466792	0.541338211133137	-2.08267900081902	0.0372804927967268	0.367117568443167	chr18_76917068_76917087_enh-1028752_5
chr19_13933127_13933146_enh-1029271_4	7.21961967751628	7.22022478514771	7.09995942655943	6.34559499019883	6.64280447901682	6.53455036331054	NANOS3 (-54924), ZSWIM4 (+26863)	NANOS3	ZSWIM4	123.130574417925	-1.19955896400031	0.495542649784304	-2.42069772303644	0.0154907524140342	0.250491605414563	chr19_13933127_13933146_enh-1029271_4
chr19_16935886_16935905_enh-1029371_2	7.28767111513967	7.12718906833485	7.00245905673181	5.69845806974438	6.59524552595415	6.73849384143307	SIN3B (-4322)	SIN3B	NA	122.28934910267	-1.2628350672719	0.634402823314637	-1.99058866206461	0.0465261277499197	0.399179282553069	chr19_16935886_16935905_enh-1029371_2
chr19_1895431_1895450_enh-1028863_4	7.5384888211592	6.62893988593469	6.86966918374308	6.60940159749363	5.75317907136473	6.22719562320394	ABHD17A (-10009), SCAMP4 (-9772)	ABHD17A	SCAMP4	116.795206582411	-1.50391966998713	0.657181094172379	-2.2884402538711	0.0221118957061985	0.293606846191649	chr19_1895431_1895450_enh-1028863_4
chr19_1895635_1895654_enh-1028863_3	7.67324755421162	7.05651175937172	7.26221193696184	6.10308072337187	5.85723656927495	6.85874304599863	ABHD17A (-10213), SCAMP4 (-9568)	ABHD17A	SCAMP4	136.883747144366	-1.70852164862818	0.620238077530203	-2.75462231443696	0.00587599220010957	0.162554514397682	chr19_1895635_1895654_enh-1028863_3
chr19_1897686_1897705_enh-1028863_12	5.24479742743602	5.13899829257707	4.80547752039549	4.72538725431007	4.30731295062235	4.33792121431548	ABHD17A (-12264), SCAMP4 (-7517)	ABHD17A	SCAMP4	32.7810631478514	-2.704461744237	1.30854610867641	-2.06676839761692	0.0387559826559029	0.37519009696821	chr19_1897686_1897705_enh-1028863_12
chr19_1897687_1897706_enh-1028863_16	5.55506964432744	5.45270209390739	4.97784407404706	4.47999454701963	4.88589381517104	4.83537365895827	ABHD17A (-12265), SCAMP4 (-7516)	ABHD17A	SCAMP4	39.1277530477196	-2.27816918979671	1.15878637821034	-1.96599583204902	0.0492990920670518	0.408260863095927	chr19_1897687_1897706_enh-1028863_16
chr19_4691079_4691098_enh-1029004_23	4.71412815590404	4.82216476947876	4.5614669934269	4.06145727131489	4.06441617084279	4.2451405877299	C19orf10 (-20707), DPP9 (+32786)	C19orf10	DPP9	25.3581743779002	-3.85181445930995	1.43089732543027	-2.69188738482806	0.00710489317536186	0.175543543004081	chr19_4691079_4691098_enh-1029004_23
chr19_4692484_4692503_enh-1029004_2	4.03450923890479	3.61594668262044	3.22412944614383	3.22816624942771	3.22988210450353	3.22963091459999	C19orf10 (-22112), DPP9 (+31381)	C19orf10	DPP9	14.7309245314275	-6.87698055613689	2.28672976061896	-3.00734292025634	0.00263542286007149	0.113630219280522	chr19_4692484_4692503_enh-1029004_2
chr19_4692489_4692508_enh-1029004_5	5.52256029193685	6.09259802592553	6.02887963456826	4.99889171210574	4.6262280794288	5.12311775057242	C19orf10 (-22117), DPP9 (+31376)	C19orf10	DPP9	55.322468478924	-2.91963614838166	1.00802912475733	-2.89638074602708	0.00377494087179289	0.134575144527198	chr19_4692489_4692508_enh-1029004_5
chr19_4809735_4809754_enh-1029009_4	7.26348373585786	7.39410858609507	7.01008914548641	6.36767447735761	5.84823557666961	5.83405586818219	FEM1A (+18017), TICAM1 (+21971)	FEM1A	TICAM1	122.594557927756	-2.15721363606804	0.564676185225332	-3.82026671659123	0.000133307439455467	0.0210066925554599	chr19_4809735_4809754_enh-1029009_4
chr19_54352422_54352441_enh-1030169_8	7.91648478834428	7.30541052932498	7.02551000248437	5.84966676350786	7.22525329728279	6.47162996483509	NLRP12 (-24835), MYADM (-20228)	NLRP12	MYADM	153.710185282019	-1.33248101763195	0.662806290914914	-2.01036265934145	0.0443928195414204	0.392062372583218	chr19_54352422_54352441_enh-1030169_8
chr19_54352653_54352672_enh-1030169_6	5.04146570018349	4.98966738836401	5.17862106461297	4.19713692617036	4.29978701496133	4.20098256902321	NLRP12 (-25066), MYADM (-19997)	NLRP12	MYADM	32.627088621817	-5.50655807955163	1.34451181544065	-4.09558176902068	4.21109558644491e-05	0.0131158247185308	chr19_54352653_54352672_enh-1030169_6
chr19_54355184_54355203_enh-1030169_1	7.84733029677904	8.77684859331545	7.17236003203604	7.25861457659863	7.32880439609436	7.50991392244937	NLRP12 (-27597), MYADM (-17466)	NLRP12	MYADM	236.859016454647	-1.11813474770726	0.562942759510851	-1.98623168842037	0.0470076037799957	0.40105427191385	chr19_54355184_54355203_enh-1030169_1
chr19_55979286_55979305_enh-1030202_19	6.35576107974098	6.07108520625184	6.37639636633066	5.56478831644379	5.68048117422739	5.77466442497916	ZNF628 (-8403), ISOC2 (-6284)	ZNF628	ISOC2	68.4024320732772	-1.47670617743945	0.661568419794714	-2.23212918460902	0.0256064260586297	0.313789264915138	chr19_55979286_55979305_enh-1030202_19
chr19_55979312_55979331_enh-1030202_6	5.21592878230336	5.36209162852873	5.14128783313773	4.42457809067243	4.65499663576151	4.74170966792701	ZNF628 (-8377), ISOC2 (-6310)	ZNF628	ISOC2	35.50525196544	-2.69363684764825	1.1369385381704	-2.36920181453514	0.0178265232210416	0.265240303103171	chr19_55979312_55979331_enh-1030202_6
chr19_55979314_55979333_enh-1030202_9	4.71506647550935	4.92476008036349	4.43706948549562	4.11790788720821	4.32455123927201	4.32017528070782	ZNF628 (-8375), ISOC2 (-6312)	ZNF628	ISOC2	25.6716199057303	-2.51975946638334	1.28254880023506	-1.96464997349147	0.0494547637555212	0.40893882115481	chr19_55979314_55979333_enh-1030202_9
chr19_55979336_55979355_enh-1030202_21	6.01601217230722	6.34424117728819	6.42893085607707	5.79754879565077	5.2963303673077	5.63359421458863	ZNF628 (-8353), ISOC2 (-6334)	ZNF628	ISOC2	68.7242747929444	-1.65699088694109	0.726052053531384	-2.28219296244917	0.0224779504116775	0.293606846191649	chr19_55979336_55979355_enh-1030202_21
chr19_55979373_55979392_enh-1030202_2	5.84233341370154	5.96977453211033	5.58334007639599	4.66042350720693	4.91084572358155	5.43797329577132	ZNF628 (-8316), ISOC2 (-6371)	ZNF628	ISOC2	52.2086025877645	-2.21513499712167	1.11628311252794	-1.98438458152903	0.0472129835335018	0.402272891488973	chr19_55979373_55979392_enh-1030202_2
chr19_55979410_55979429_enh-1030202_18	6.42066241539744	6.50178043134182	6.62772162474963	5.64876206709492	6.06274818924408	5.72025091617375	ZNF628 (-8279), ISOC2 (-6408)	ZNF628	ISOC2	79.6926170197185	-1.54906919332135	0.637736276173064	-2.4290121970433	0.0151400229928975	0.249547250640953	chr19_55979410_55979429_enh-1030202_18
chr19_55979635_55979654_enh-1030202_10	7.00131896984172	7.35276802211532	6.63146746215418	5.45490226103336	6.20415773539965	6.44914597960727	ZNF628 (-8054), ISOC2 (-6633)	ZNF628	ISOC2	112.033277930329	-1.70352371076694	0.684503919601031	-2.48869825575265	0.0128211730639121	0.23348928021414	chr19_55979635_55979654_enh-1030202_10
chr19_6516736_6516755_enh-1029065_6	4.48767158359591	4.81584118569335	4.26922796846015	3.96347011922586	3.96622729797189	4.23416505966539	TNFSF9 (-14264), TUBB4A (-14151)	TNFSF9	TUBB4A	23.6253039017648	-3.02014894505154	1.53893516824993	-1.96249264254974	0.0497051563644545	0.409747126509729	chr19_6516736_6516755_enh-1029065_6
chr19_6801340_6801359_enh-1029085_10	8.19914133639956	7.78661272024676	7.5548946116769	6.58402435274834	6.44907367771885	6.93481472510932	EMR1 (-86233), VAV1 (+28613)	EMR1	VAV1	185.773560678896	-1.90812970657301	0.485654086683187	-3.92898929277984	8.53036371995414e-05	0.0169314210858563	chr19_6801340_6801359_enh-1029085_10
chr19_8420374_8420393_enh-1029123_10	6.80963941732977	6.97498640136195	6.71165186807642	6.21245794899236	6.01290930778624	5.92126146477524	ANGPTL4 (-8651), RPS28 (+34000)	ANGPTL4	RPS28	96.8751722171874	-1.57444797391829	0.564388174532028	-2.78965443459862	0.00527643254140201	0.155258083061922	chr19_8420374_8420393_enh-1029123_10
chr2_120041572_120041591_enh-1033023_13	7.49410763041493	7.1169639554591	7.86577336414385	6.32990914922397	7.05231897788726	7.0705229924959	DBI (-83247), STEAP3 (+60175)	DBI	STEAP3	159.12090701799	-1.08550721735506	0.551405595970191	-1.96861842768412	0.0489969248372819	0.407312658758086	chr2_120041572_120041591_enh-1033023_13
chr2_123064903_123064922_enh-1033166_6	5.18052446749243	5.371022601745	5.19538124896649	4.86089093747123	4.39323488552389	4.39250807993862	TSN (+551804)	TSN	NA	36.2995730482365	-2.8095049365031	1.37523807347999	-2.04292259695351	0.0410601010103135	0.381772236316859	chr2_123064903_123064922_enh-1033166_6
chr2_123066337_123066356_enh-1033166_2	6.03266627074006	6.1975409658916	6.20084391368632	5.04311173483109	5.32884699388448	5.05545274739051	TSN (+553238)	TSN	NA	62.4601634986676	-2.75282270234828	0.739240787455258	-3.72385121203136	0.000196206587265812	0.0262938153739151	chr2_123066337_123066356_enh-1033166_2
chr2_123066810_123066829_enh-1033166_1	8.10398186316191	8.41301503329157	8.17470603055335	6.7130694560356	7.35195742415633	7.8814572914069	TSN (+553711)	TSN	NA	249.38891857853	-1.21784326818618	0.503117687028495	-2.42059323213021	0.0154952052733442	0.250491605414563	chr2_123066810_123066829_enh-1033166_1
chr2_123066828_123066847_enh-1033166_9	6.5338256922511	6.46326547785916	6.78041612800148	5.57692849958507	5.6580836734108	6.01959186351074	TSN (+553729)	TSN	NA	83.3718086198125	-1.82197929692419	0.641880708123529	-2.83850141290358	0.00453259187153355	0.145906854266677	chr2_123066828_123066847_enh-1033166_9
chr2_18595289_18595308_enh-1030609_7	5.02639114873167	5.04541795129698	4.795305940195	4.18087821823481	4.35894684673796	4.18416500401729	RDH14 (+146647), KCNS3 (+536185)	RDH14	KCNS3	30.1775826412231	-4.33200899985757	1.35057954152973	-3.20751859971975	0.00133885402679762	0.0833673297797368	chr2_18595289_18595308_enh-1030609_7
chr2_18595602_18595621_enh-1030609_4	7.95491657138874	7.34769298672793	7.76519466164164	6.57012042098	6.98600930674053	5.94863371640519	RDH14 (+146334), KCNS3 (+536498)	RDH14	KCNS3	169.762637762829	-1.82679068158989	0.5684559068075	-3.21360137121156	0.00131081517829389	0.0825550222953377	chr2_18595602_18595621_enh-1030609_4
chr2_218558611_218558630_enh-1035205_6	3.67928754965947	3.56423818919927	3.50050825296088	3.26412891251997	3.26520034952648	3.26504318168493	TNP1 (-833834), TNS1 (+250230)	TNP1	TNS1	11.9844570925185	-6.57919980702033	1.95963922733967	-3.35735257553096	0.000786926960302435	0.0612442163926745	chr2_218558611_218558630_enh-1035205_6
chr2_218563742_218563761_enh-1035206_19	6.33027805367097	6.47598406406022	6.4747911783625	5.88292004384654	5.93429609321244	5.62261623740742	TNP1 (-838965), TNS1 (+245099)	TNP1	TNS1	75.4300099376639	-1.39785588634283	0.633639801516436	-2.20607336060244	0.027378863594058	0.321912633958055	chr2_218563742_218563761_enh-1035206_19
chr2_218563779_218563798_enh-1035206_10	6.77152371548243	7.05646779450906	6.87503717149899	5.89454792750891	6.23852188285191	6.12622123811361	TNP1 (-839002), TNS1 (+245062)	TNP1	TNS1	101.232172360976	-1.60246045754396	0.559665936932677	-2.86324457465904	0.00419326750757071	0.140105135774632	chr2_218563779_218563798_enh-1035206_10
chr2_218577324_218577343_enh-1035207_6	6.54518319322183	4.9838057600854	5.84792560086275	5.10521422921706	5.0387797553468	5.40409432012563	TNP1 (-852547), TNS1 (+231517)	TNP1	TNS1	61.2883873646865	-1.99109680346746	0.941245569599593	-2.11538504698033	0.034397143188342	0.355702067813173	chr2_218577324_218577343_enh-1035207_6
chr2_218577345_218577364_enh-1035207_1	6.43133545412062	6.68579270954467	7.25459721046882	5.51218308760711	5.50994390052619	6.39408011409783	TNP1 (-852568), TNS1 (+231496)	TNP1	TNS1	100.294169776759	-1.85159697251493	0.73652456502943	-2.51396499238412	0.0119382283626283	0.225687248874816	chr2_218577345_218577364_enh-1035207_1
chr2_218577346_218577365_enh-1035207_4	6.2846637177355	6.29028243244175	6.40862347994244	5.72184893154761	5.68062060131377	5.84653369199867	TNP1 (-852569), TNS1 (+231495)	TNP1	TNS1	70.6449240649039	-1.38974685603017	0.633393608725519	-2.19412832223954	0.028226185684392	0.325469154877182	chr2_218577346_218577365_enh-1035207_4
chr2_218582561_218582580_enh-1035207_7	7.33109787035772	7.41633717101299	7.88973164798467	7.14968514314123	5.74397575157274	6.78122112018527	TNP1 (-857784), TNS1 (+226280)	TNP1	TNS1	160.987947434704	-1.39946433380459	0.641848333850961	-2.1803660771511	0.0292303366083402	0.330375266099632	chr2_218582561_218582580_enh-1035207_7
chr2_219827946_219827965_enh-1035243_37	6.10679015861528	6.51702095378294	5.46035426367829	5.45036343914519	5.24507898774235	5.44366161591524	CDK5R2 (+3579), FEV (+22423)	CDK5R2	FEV	63.5918791423088	-1.86695389726336	0.802547896129635	-2.32628346079645	0.0200034337591603	0.278354779702807	chr2_219827946_219827965_enh-1035243_37
chr2_219828064_219828083_enh-1035243_23	6.46561152454517	5.97250664605336	6.22033485016294	5.15963497233207	5.73463049770577	5.43354729131885	CDK5R2 (+3697), FEV (+22305)	CDK5R2	FEV	67.1258960285505	-1.91627438482883	0.76518660032369	-2.50432297692903	0.0122685982281482	0.226775933365576	chr2_219828064_219828083_enh-1035243_23
chr2_219828077_219828096_enh-1035243_2	5.58353678838415	5.4482509664878	5.99158600275481	4.81260132958981	4.55887971944592	5.00161988925545	CDK5R2 (+3710), FEV (+22292)	CDK5R2	FEV	48.5885635353938	-3.00093383345145	1.04614137841974	-2.86857388050603	0.00412326888201774	0.13889557936174	chr2_219828077_219828096_enh-1035243_2
chr2_219828203_219828222_enh-1035243_22	6.72848128344963	6.4246593885418	6.86315598500722	5.32273987091492	5.34095610457568	5.36077649816514	CDK5R2 (+3836), FEV (+22166)	CDK5R2	FEV	87.3749700696432	-3.03084341386872	0.618398590197443	-4.90111630574873	9.52936167873842e-07	0.000990554746713445	chr2_219828203_219828222_enh-1035243_22
chr2_235096835_235096854_enh-1035684_13	5.98106141465154	7.13575153971878	6.91695401596904	5.67525443197297	5.53882825574199	6.46788966852177	SPP2 (+137502), ARL4C (+308852)	SPP2	ARL4C	98.7034610215022	-1.55187965976584	0.766530626947319	-2.02455010303521	0.0429135822710895	0.38649824263395	chr2_235096835_235096854_enh-1035684_13
chr2_235096939_235096958_enh-1035684_3	5.45451844937087	5.26962240842556	5.45520381070969	4.5961321715882	4.43561518659232	4.70222513070905	SPP2 (+137606), ARL4C (+308748)	SPP2	ARL4C	39.4063465963249	-3.42126974530487	1.064413396365	-3.21423025770681	0.00130794741565449	0.0825550222953377	chr2_235096939_235096958_enh-1035684_3
chr2_235096946_235096965_enh-1035684_17	5.79984856636414	6.01711938594672	6.06479279944276	5.4280676460398	4.8562492007279	5.2690699157498	SPP2 (+137613), ARL4C (+308741)	SPP2	ARL4C	56.3459560725135	-2.13199169857109	0.886010494149525	-2.40628267119745	0.0161157896100681	0.254674581404374	chr2_235096946_235096965_enh-1035684_17
chr2_235098732_235098751_enh-1035684_1	5.82951109408676	7.34076486401549	6.54053487821957	5.82881883304628	5.87496380231841	6.21194560836794	SPP2 (+139399), ARL4C (+306955)	SPP2	ARL4C	96.8495265041283	-1.49193826284793	0.744820613448452	-2.00308401232398	0.0451682717316864	0.394670178724282	chr2_235098732_235098751_enh-1035684_1
chr2_235100181_235100200_enh-1035684_6	7.08179705667962	7.32549889559827	6.91128137209242	5.70386036274531	6.44565719692146	6.03572652789699	SPP2 (+140848), ARL4C (+305506)	SPP2	ARL4C	115.543486898921	-1.87830583718479	0.598430585813622	-3.13871964721032	0.0016968770900368	0.0913092486878664	chr2_235100181_235100200_enh-1035684_6
chr2_237881879_237881898_enh-1035829_10	7.14620242033679	7.23419007672042	7.08138147620939	5.6388324847513	6.37105216064707	6.57119071900243	COPS8 (-112066), ACKR3 (+403605)	COPS8	ACKR3	119.805681929408	-1.61228386026764	0.61725070355397	-2.61204053877059	0.00900035810234868	0.197060793235354	chr2_237881879_237881898_enh-1035829_10
chr2_241518495_241518514_enh-1035963_1	6.41267651867039	6.66544975544815	6.83423480979322	6.11056837400429	5.7255345526128	5.79947861698029	CAPN10 (-7628), RNPEPL1 (+10401)	CAPN10	RNPEPL1	86.5056526650224	-1.61782289789807	0.623359523090597	-2.59532875968102	0.00945004794419029	0.200243186505756	chr2_241518495_241518514_enh-1035963_1
