"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"chr18_3340422_3340441_enh-1027313_2"	231.576670543858	0.213148503645446	0.631201531715619	0.337686923962468	0.735599129688037	0.938549277649158
"chr18_3340423_3340442_enh-1027313_3"	349.27678906645	0.643661626771852	0.632608758387544	1.01747188643496	0.308928999711814	0.749400902370059
"chr18_3340433_3340452_enh-1027313_7"	70.3002512556439	-0.113841582822491	0.954171331770731	-0.119309372470064	0.905030258382654	0.979039927665153
"chr18_3340453_3340472_enh-1027313_1"	246.512203770624	-0.518342093307564	0.417173350826769	-1.24251007951561	0.214048423907224	0.677626408991164
"chr18_3340529_3340548_enh-1027313_10"	80.3437649626703	-0.922183412692433	0.659792788568579	-1.39768640802078	0.162207257613831	0.620999847343075
"chr18_3340534_3340553_enh-1027313_3"	94.4142594143881	-0.399248266689362	0.604475886366973	-0.660486672328532	0.508941568438323	0.856970854585644
"chr18_3340544_3340563_enh-1027313_1"	90.5702326552916	-0.553201990072309	0.622818651041478	-0.888223223802376	0.374420688816929	0.793094146916808
"chr18_3340549_3340568_enh-1027313_7"	99.3169162136172	-0.765542627341513	0.615654899880523	-1.24346062622108	0.213698141512	0.677569818136333
"chr18_3340566_3340585_enh-1027313_15"	120.803971350865	-1.37770558053298	0.567972579820669	-2.4256550923074	0.0152807850362647	0.250284804212442
"chr18_3340567_3340586_enh-1027313_8"	168.662700875364	0.490546301666485	0.684477533714097	0.716672611597189	0.473576129193208	0.842649746979804
"chr18_3340571_3340590_enh-1027313_4"	193.171308776453	-0.00427684517318285	0.541030928011953	-0.00790499202864122	0.993692794595533	0.998877983250577
"chr18_3340572_3340591_enh-1027313_5"	226.343452769925	-0.604477128890526	0.487911289000751	-1.23890785582868	0.215379624069949	0.678093816434728
"chr18_3340573_3340592_enh-1027313_2"	229.481256559302	0.230139262214141	0.552111789988502	0.416834536750129	0.676799438841333	0.91887019947966
"chr18_3340573_3340592_enh-1027313_9"	118.98063070708	-0.0786186150352999	0.542668439317644	-0.144874124491477	0.884810256538192	0.974259950933363
"chr18_3340586_3340605_enh-1027313_11"	44.3734143521036	-2.492166055452	0.879837406601584	-2.83253023428285	0.00461811986439224	0.147123513716
"chr18_3340587_3340606_enh-1027313_6"	53.0354896424019	-0.142340434622352	0.955841894271425	-0.148916296173489	0.881619682108982	0.974259950933363
"chr18_3340588_3340607_enh-1027313_12"	32.634900452718	-0.938239414695769	1.26860549230455	-0.739583282893851	0.459552888321529	0.836813479663289
"chr18_3340598_3340617_enh-1027313_14"	149.938749613337	-1.22077188346423	0.656499500226869	-1.85951685118171	0.0629539129574706	0.443691354460598
"chr18_3340620_3340639_enh-1027313_13"	197.929722217218	-1.11863823956988	0.787964991491962	-1.41965474564017	0.155708218995067	0.610211898280415
"chr18_3340630_3340649_enh-1027313_16"	239.870531969222	0.515888268142539	0.459128225367972	1.12362568807238	0.261171853725916	0.721635300131286
"chr18_3340631_3340650_enh-1027313_18"	310.809063190126	0.130980682813469	0.492052785255995	0.266192341021553	0.790091081282513	0.951178796405175
"chr18_3340634_3340653_enh-1027313_17"	205.938382003819	-0.281626395474794	0.572440243368903	-0.491975186470778	0.622736885081478	0.900929717926489
"chr18_3341086_3341105_enh-1027313_1"	356.874531531008	0.559745118986229	0.428382964749649	1.30664654070301	0.191332782511115	0.656013512119236
"chr18_56028000_56028019_enh-1028457_16"	247.727307768322	-0.196417626883865	0.553766815249029	-0.354693747395347	0.72281903563825	0.934231668978298
"chr18_56028056_56028075_enh-1028457_5"	186.766185768684	1.12424557916459	0.62506001595965	1.79862021319431	0.0720787777053875	0.462968339412889
"chr18_56028076_56028095_enh-1028457_7"	180.290487942113	-0.535057218878904	0.634366140079634	-0.843451730906913	0.398975850571706	0.809307874580217
"chr18_56028088_56028107_enh-1028457_12"	409.264306718869	0.905888681264231	0.518693875406999	1.74648038894505	0.0807275118791232	0.486114756223517
"chr18_56028089_56028108_enh-1028457_11"	410.478758916838	1.4375068616678	0.489463804031478	2.93690125771864	0.0033150963981799	0.127724448416125
"chr18_56028119_56028138_enh-1028457_3"	286.347784900877	0.034382867041511	0.472543127329727	0.0727613313007082	0.941996042509661	0.986894428352073
"chr18_56028120_56028139_enh-1028457_8"	280.572973447687	0.277609157866034	0.678475293785898	0.409166200167691	0.682417697010782	0.921565987443808
"chr18_56028121_56028140_enh-1028457_2"	203.451790194076	0.348245471410825	0.504641432665983	0.690084976913351	0.490140750051974	0.850858144813871
"chr18_56028122_56028141_enh-1028457_1"	256.185855335317	-0.30298247276517	0.522019043177034	-0.580405019175551	0.561641521196847	0.878346908151062
"chr18_56028123_56028142_enh-1028457_13"	163.817771410846	0.0713175602578791	0.52893404985867	0.134832613398466	0.892744219517603	0.974827263207897
"chr18_56028137_56028156_enh-1028457_4"	272.662219586577	0.425089277452819	0.438415333633336	0.969604037180729	0.332243899797867	0.767200261239379
"chr18_56028143_56028162_enh-1028457_10"	432.877976714071	0.99229300271089	0.419210387473076	2.36705251673808	0.0179303883125215	0.265240303103171
"chr18_56028143_56028162_enh-1028457_15"	269.379978930344	0.568500608493528	0.59989945010328	0.94765982598526	0.343302659080242	0.774201760454555
"chr18_56028148_56028167_enh-1028457_6"	240.690547621656	-0.587079417795993	0.428836967201153	-1.36900375363538	0.170998101574531	0.633132980671456
"chr18_56028150_56028169_enh-1028457_9"	181.241073685529	-1.20139430012887	0.436866243312838	-2.75002776826717	0.00595902146444512	0.163992802757018
"chr18_56028151_56028170_enh-1028457_14"	176.874958113229	-1.421222883802	0.523934680526729	-2.71259555174549	0.0066758531519056	0.169704316515143
"chr18_56028155_56028174_enh-1028457_10"	119.706754576054	-1.57859822893484	0.524891887098347	-3.00747309633892	0.002634294409852	0.113630219280522
"chr18_56028167_56028186_enh-1028457_15"	333.080923603162	0.719008884346192	0.445982223773293	1.61219180052272	0.1069202089894	0.535053896228737
"chr18_56029876_56029895_enh-1028457_8"	91.3415534879714	-0.188502008555881	0.664668072023479	-0.283603224662223	0.776714465617379	0.948194379436222
"chr18_56029883_56029902_enh-1028457_1"	201.668305022813	0.518651298679621	0.612826452867085	0.84632655175561	0.397370599657737	0.808590165484278
"chr18_56029899_56029918_enh-1028457_7"	159.542654278684	-1.2050716527966	0.619287822542327	-1.94589915856813	0.0516668540508604	0.417159614191866
"chr18_56029906_56029925_enh-1028457_11"	406.785123510131	0.518494227814142	0.486227340477933	1.06636172968902	0.286260154649607	0.733650000408452
"chr18_56029931_56029950_enh-1028457_10"	346.529891341591	0.00965871267273266	0.488516374854719	0.0197715228596075	0.984225634907823	0.997166394344527
"chr18_56029958_56029977_enh-1028457_5"	67.4571494811139	-0.840396301940826	1.21787924039053	-0.690048958935648	0.490163399390144	0.850858144813871
"chr18_56029994_56030013_enh-1028457_6"	166.23853822487	-0.0647043454707778	0.446837881651358	-0.144804968709575	0.884864859114598	0.974259950933363
"chr18_56029999_56030018_enh-1028457_9"	55.4298178238362	-0.850672593895861	0.80766007478671	-1.05325572038523	0.292223807052696	0.738077803961953
"chr18_56030018_56030037_enh-1028457_4"	413.875515757355	0.882662563887766	0.528021037350498	1.67164279725821	0.0945947802140214	0.510860450363771
"chr18_56030019_56030038_enh-1028457_3"	258.631001565074	-0.185853538562615	0.377660049307925	-0.492118610118274	0.622635496914078	0.900929717926489
"chr18_56030031_56030050_enh-1028457_2"	346.025889121922	0.304014795268902	0.545698199983726	0.55711159625956	0.577451185047354	0.887017216608896
"chr18_56030060_56030079_enh-1028457_8"	167.952115751903	-0.535497211162153	0.480881529773293	-1.11357408843423	0.265461947707917	0.724647619901839
"chr18_56030109_56030128_enh-1028457_8"	199.080953419877	-0.390382670249412	0.517043435547991	-0.755028772071467	0.450231718788638	0.832265218148816
"chr18_56030127_56030146_enh-1028457_1"	300.257165266396	-0.174603893303951	0.398124324204127	-0.438566253526443	0.66097585379794	0.912279684271018
"chr18_56030148_56030167_enh-1028457_5"	277.389690463669	0.335278994452151	0.579961153114548	0.578105951841105	0.563192588964631	0.879827854706657
"chr18_56030153_56030172_enh-1028457_6"	430.184941035604	0.671893368489554	0.554500583760165	1.21170903722649	0.225623778514104	0.689396670458585
"chr18_56030277_56030296_enh-1028457_4"	292.949218220931	0.216262649650692	0.380267153307402	0.568712411181801	0.569551323747533	0.884193359344604
"chr18_56030309_56030328_enh-1028457_1"	255.822024794815	-0.194183411250388	0.402928908381966	-0.48192970822115	0.629855881083904	0.902546273546849
"chr18_56030323_56030342_enh-1028457_5"	210.515730805485	0.17804840262931	0.472446630093568	0.376864583824097	0.706274242165742	0.929488623662334
"chr18_56030360_56030379_enh-1028457_3"	199.036945637633	0.204659694985365	0.52172417552009	0.39227565941591	0.694854546312968	0.924522605969115
"chr18_56030368_56030387_enh-1028457_2"	47.5046621958669	-0.015062280264402	0.892716898112452	-0.0168724041140584	0.986538407960026	0.997897289467176
"chr18_56030424_56030443_enh-1028457_7"	38.9615525709867	1.03912147488825	1.59332642176294	0.652171118670407	0.514290789175247	0.858871359935076
"chr18_56030425_56030444_enh-1028457_6"	29.3208752077044	-5.05613531786442	1.35051343486402	-3.74386154727405	0.000181213533665793	0.0253884279155178
"chr18_56030472_56030491_enh-1028457_4"	158.239266119723	-0.905566640666613	0.659624387241921	-1.37285197179117	0.169798370038123	0.631398704477689
"chr18_56030485_56030504_enh-1028457_1"	347.979200732926	0.252047751265222	0.505200395258196	0.498906480737029	0.617845268267216	0.899577503766787
"chr18_56030490_56030509_enh-1028457_5"	400.241415258078	-0.528641855478959	0.353944950321182	-1.49357083636665	0.135287826738385	0.584634986280251
"chr18_56030497_56030516_enh-1028457_7"	324.554198481691	0.609264116898032	0.426779628043928	1.42758481629147	0.153411396503985	0.607114383380338
"chr18_56030727_56030746_enh-1028457_2"	204.690133677993	0.0945728907742585	0.545756752970831	0.173287623578545	0.862425351479113	0.971213204090792
"chr18_56030739_56030758_enh-1028457_9"	349.299497945012	0.139680934519496	0.368447383382602	0.379106870666655	0.704608504413492	0.928904860020738
"chr18_56030805_56030824_enh-1028457_5"	71.813899828582	0.374920884319054	0.816722061933743	0.459055658948845	0.646194197314153	0.908326104057255
"chr18_56030811_56030830_enh-1028457_6"	114.971007640869	-0.32109673427138	0.50096263551702	-0.640959447883755	0.521549030348511	0.86133893870821
"chr18_56030851_56030870_enh-1028457_3"	301.833386315788	-0.668641310698611	0.559498128968831	-1.1950733632138	0.232058368037351	0.694645264893266
"chr18_56030852_56030871_enh-1028457_4"	336.733582106594	0.0175761545949511	0.401934691534034	0.04372888174412	0.965120516928317	0.992076942905555
"chr18_56030853_56030872_enh-1028457_10"	391.636153653434	1.06993905994813	0.361088132059581	2.9630967205856	0.00304560853864677	0.122466767078701
"chr18_56030857_56030876_enh-1028457_8"	270.732789077986	0.894826445758921	0.517888311307156	1.72783672892784	0.0840175004210761	0.490215137577986
"chr18_56030863_56030882_enh-1028457_7"	248.08517169651	-0.414090475517366	0.496043772613627	-0.83478615876084	0.40383812039321	0.81076063441577
"chr18_56030864_56030883_enh-1028457_1"	482.373393667547	0.720816207385291	0.39789995021783	1.81155138871136	0.0700555419076786	0.45847225675715
"chr18_56449386_56449405_enh-1028493_3"	302.518570440762	-0.00578025496665771	0.527723303914914	-0.0109531925609063	0.991260791508511	0.998380807075659
"chr18_56449407_56449426_enh-1028493_1"	111.701078929976	-0.586016630093624	0.722040572423211	-0.811611774289799	0.417014432971716	0.818298733743163
"chr18_56449415_56449434_enh-1028493_2"	219.437882390303	0.464291695685482	0.525111905316087	0.884176669744339	0.376600850405273	0.794781219556078
"chr18_56451879_56451898_enh-1028493_2"	62.0224229622485	0.0332931153275296	1.10157603361765	0.0302231660017084	0.975889073171072	0.993537273585974
"chr18_56451879_56451898_enh-1028493_3"	251.00858085747	0.0791047774302435	0.566176545275027	0.13971751053696	0.888883190707094	0.974259950933363
"chr18_56451886_56451905_enh-1028493_1"	177.473402346115	0.738053092273597	0.492962587385679	1.49717871327255	0.134346762669875	0.582687814589908
"chr18_56452028_56452047_enh-1028493_6"	126.554457428023	-0.997294344615362	0.65682480861199	-1.51835669350379	0.128924502724151	0.572796466337318
"chr18_56452040_56452059_enh-1028493_7"	132.079766922054	-0.232212946986921	0.683937540692951	-0.339523616077058	0.734215309470183	0.937967212995285
"chr18_56452077_56452096_enh-1028493_4"	122.401564681343	0.0989513928995674	0.589657084474107	0.167811759588742	0.866731370883438	0.972544665351391
"chr18_56452104_56452123_enh-1028493_3"	184.618179667781	-0.122172720518929	0.524147545245101	-0.233088414945831	0.815692750705869	0.957140019772211
"chr18_56452105_56452124_enh-1028493_2"	31.394520349829	-0.0517386125501084	1.32587807325594	-0.0390221496182183	0.968872729219321	0.992381322390844
"chr18_56452108_56452127_enh-1028493_1"	35.0520380526781	-1.70888315714894	1.32155805572875	-1.29308216899075	0.195982641490144	0.66210049191451
"chr18_56452109_56452128_enh-1028493_5"	46.5850574601618	-0.212218830254177	0.990997871216906	-0.214146605576035	0.830432732693198	0.962078239468485
"chr18_56452145_56452164_enh-1028493_8"	183.370926231543	-0.0973798115115801	0.634238058215507	-0.153538265719292	0.877973816356018	0.974130595919127
"chr18_56452552_56452571_enh-1028493_8"	159.442050011114	0.249258606775387	0.801387256682971	0.311033903642411	0.755774847654419	0.944354727549543
"chr18_56452555_56452574_enh-1028493_6"	176.085475339274	1.57108011562698	0.566486296057641	2.77337709060329	0.0055477792931492	0.159809745105693
"chr18_56452559_56452578_enh-1028493_7"	118.718069911474	-0.266067254295975	0.665353861902658	-0.399888344429421	0.689238757440978	0.92415406118218
"chr18_56452570_56452589_enh-1028493_4"	135.749496032431	0.0713332461751093	0.611374403024731	0.116676860892758	0.907116127346552	0.979522658535934
"chr18_56452570_56452589_enh-1028493_9"	38.8265822828206	-1.55361713411962	1.28688935057427	-1.20726551465076	0.227329906944153	0.689958688224462
"chr18_56452594_56452613_enh-1028493_5"	80.9198989193053	1.85264550651556	1.2192260725381	1.51952582728062	0.128630192075536	0.572272078392734
"chr18_56452602_56452621_enh-1028493_2"	88.2254328587038	0.444548113233615	0.793793655567893	0.560029813938961	0.575459102031167	0.886876844363266
"chr18_56452603_56452622_enh-1028493_3"	97.5807756935266	0.206566145895773	0.696931974355079	0.296393555607666	0.766929546237047	0.945669403313381
"chr18_56452607_56452626_enh-1028493_1"	147.343126433005	0.962998685649017	0.710962832718328	1.35449933714122	0.175577124725502	0.638637806694517
"chr18_56456848_56456867_enh-1028493_4"	35.8711638343999	0.536959654641591	0.954531044469861	0.562537654225604	0.57374975628629	0.886325115305559
"chr18_56456858_56456877_enh-1028493_1"	110.12813308164	-0.206611274546868	0.808023314835478	-0.255699644742227	0.798182769504917	0.953632967192272
"chr18_56456864_56456883_enh-1028493_2"	176.367045927909	-0.24833756478433	0.475645950960701	-0.522105915718912	0.601596587835461	0.895350595294953
"chr18_56456897_56456916_enh-1028493_3"	283.018168144702	0.596133812785462	0.54749172315822	1.08884534244034	0.276222092584763	0.728843737093403
"chr18_56457002_56457021_enh-1028493_1"	87.5575189906664	-0.412952812034045	0.609449349977771	-0.677583480971975	0.498035822836179	0.85265910418772
"chr18_56457008_56457027_enh-1028493_2"	371.427418870597	0.70976741276786	0.47819936938213	1.48424999741203	0.13774261025981	0.586225131158575
"chr18_56457009_56457028_enh-1028493_4"	325.199784023072	-0.25439276276037	0.479360033914589	-0.53069247488767	0.595631901538901	0.893999479727274
"chr18_56457010_56457029_enh-1028493_5"	239.342636477451	0.690622121854955	0.723806228268733	0.954153328449314	0.340006035207815	0.773282239622385
"chr18_56457011_56457030_enh-1028493_3"	111.899269531641	-0.50981187682521	0.631218000872657	-0.807663717004896	0.419284195959455	0.819407426034924
"chr18_56457011_56457030_enh-1028493_6"	67.5385273473348	-0.47279621253213	0.965553888756766	-0.489663205790508	0.624372242411815	0.901146398972728
"chr18_56457148_56457167_enh-1028493_7"	275.103607329803	0.12676148750086	0.529380511474869	0.239452501089809	0.810754723818738	0.956976032400626
"chr18_56457248_56457267_enh-1028493_9"	254.699024210053	-0.0396384514049428	0.479555560510973	-0.0826566401663814	0.934124562973182	0.984764577759415
"chr18_56457253_56457272_enh-1028493_8"	352.87848556987	0.751517904613734	0.395164087965667	1.90178694749971	0.0571990133681023	0.433173609223178
"chr18_56457278_56457297_enh-1028493_2"	348.855218237037	1.08477797902313	0.453668882479383	2.39112273492205	0.0167969367145842	0.259185773159085
"chr18_56457279_56457298_enh-1028493_1"	332.415158185078	0.266222547704076	0.581279300597582	0.457994199054373	0.646956608903615	0.908776122954616
"chr18_56457315_56457334_enh-1028493_3"	179.400124146882	0.116794525591383	0.708843384254601	0.164767744449221	0.869126793192263	0.973087542550871
"chr18_56457316_56457335_enh-1028493_4"	156.899874462813	0.259495359124603	0.623154144793824	0.416422423396477	0.677100922989442	0.91891338397974
"chr18_56457364_56457383_enh-1028493_5"	125.858882834599	-0.166350862041243	0.679511114200118	-0.244809626457783	0.806603839854767	0.956042483507233
"chr18_56457376_56457395_enh-1028493_7"	49.6069143725509	-1.60041004716834	1.11345756011739	-1.43733367529482	0.150623204606168	0.605195763925185
"chr18_56457386_56457405_enh-1028493_6"	85.1868000350609	-0.249293016364684	0.729067736366624	-0.341933957477064	0.732400593840575	0.937551880068106
"chr18_56459391_56459410_enh-1028493_4"	640.110357521582	1.09130958732296	0.461756553979368	2.36338732589321	0.018108732311904	0.266105555033927
"chr18_56459394_56459413_enh-1028493_2"	153.080857290034	0.315276841568163	0.486076014053573	0.648616332533978	0.516586396062223	0.859539743863837
"chr18_56459409_56459428_enh-1028493_6"	192.590539696328	1.2282534911326	0.674701767689739	1.82043911836527	0.0686921597888933	0.457709493251892
"chr18_56459426_56459445_enh-1028493_5"	87.9636605915681	1.31922152680677	0.966089973052052	1.36552656957934	0.172087608096082	0.63391140703523
"chr18_56459434_56459453_enh-1028493_3"	112.62684940266	0.236983682175047	0.598932273164236	0.39567692841635	0.692343377825997	0.92415406118218
"chr18_56459435_56459454_enh-1028493_1"	169.49220842377	-0.217682273992778	0.652910615164617	-0.333402871598119	0.738830195822226	0.93919342551649
"chr18_56460789_56460808_enh-1028493_6"	126.908653623275	0.162838160452255	0.568869084778404	0.286248918792426	0.774687478710351	0.947625947516611
"chr18_56460870_56460889_enh-1028493_1"	221.250777774544	-0.659138865366847	0.49151785558438	-1.34102730527089	0.179911587433709	0.644617832452834
"chr18_56460909_56460928_enh-1028493_2"	272.478688994902	1.71994189669078	0.678974937531128	2.53314489478035	0.0113044214129402	0.219483797795496
"chr18_56460912_56460931_enh-1028493_4"	136.757036534541	-0.453481961936107	0.661743650323412	-0.685283435231268	0.493165082556567	0.850858144813871
"chr18_56460937_56460956_enh-1028493_5"	196.898476964246	-0.189432740044056	0.414476478649576	-0.45704098978368	0.647641583610867	0.908888797661441
"chr18_56460944_56460963_enh-1028493_3"	388.726499787645	0.211740265193007	0.507823825523373	0.416956146109889	0.676710484633172	0.91887019947966
"chr18_60118328_60118347_enh-1028569_10"	118.599760601904	-1.43614569161414	0.575852881754439	-2.49394548003072	0.0126331947127734	0.23108999645962
"chr18_60118329_60118348_enh-1028569_16"	270.109650613335	1.06767605630979	0.399381127461185	2.67332626130049	0.00751031677589749	0.182277520673892
"chr18_60118336_60118355_enh-1028569_23"	152.065694095298	0.07355070464558	0.542264289269761	0.135636268330756	0.892108832409446	0.974762377380184
"chr18_60118337_60118356_enh-1028569_17"	169.743517840256	0.940796473148584	0.601282293307615	1.56465022106891	0.11766494637628	0.552013365248538
"chr18_60118340_60118359_enh-1028569_18"	176.969946201044	1.24048153088139	0.610432750368472	2.03213462929799	0.0421400285132014	0.384439763583203
"chr18_60118341_60118360_enh-1028569_22"	287.678662317296	1.76589771299918	0.662322957822235	2.66621848471866	0.00767098219190937	0.184717850476661
"chr18_60118379_60118398_enh-1028569_13"	101.975275005654	-0.0587737160924573	0.65391921882718	-0.0898791691699617	0.928383234738216	0.983541278719882
"chr18_60118381_60118400_enh-1028569_25"	161.503629578839	0.0141809291756975	0.495903119842419	0.0285961685020326	0.977186667928749	0.993873488606958
"chr18_60118402_60118421_enh-1028569_24"	112.172652239018	-0.0272840811538317	0.596240248547839	-0.045760213639188	0.96350137048694	0.991551417642157
"chr18_60118406_60118425_enh-1028569_12"	117.758404802038	-0.807987216175759	0.796114496114516	-1.01491333233999	0.310147142310885	0.750616201776494
"chr18_60118422_60118441_enh-1028569_5"	220.542686996869	1.34361688919692	1.4249211974926	0.942941189703154	0.345710984978606	0.776144883987798
"chr18_60118423_60118442_enh-1028569_2"	248.449735463253	0.138873725954152	0.434819457142437	0.31938250157159	0.749436478283403	0.941971897314311
"chr18_60118424_60118443_enh-1028569_3"	148.953831456542	0.281115394014472	0.509870162774586	0.551347018395256	0.581395812650507	0.888231595312032
"chr18_60118425_60118444_enh-1028569_1"	85.7330841531189	0.522251844159475	0.598064312731751	0.873236929610478	0.382533949764919	0.799385102721925
"chr18_60118429_60118448_enh-1028569_4"	161.595837254905	0.724727147225364	0.589098095926884	1.23023169186294	0.218610355368037	0.681133957880346
"chr18_60118430_60118449_enh-1028569_19"	60.8080498012965	0.922450346572023	0.697325335624918	1.32284071644314	0.18588835364695	0.651221771011122
"chr18_60118441_60118460_enh-1028569_6"	66.9264385263224	0.00886136506908297	0.694114785689517	0.0127664260317986	0.989814142457965	0.998234647228159
"chr18_60118454_60118473_enh-1028569_7"	123.301625434335	0.363539467139698	0.734366408861794	0.495038257132639	0.62057311565314	0.90048159429459
"chr18_60118455_60118474_enh-1028569_9"	124.9575964117	0.575745937499341	0.513338941255361	1.12157074250273	0.262044997259448	0.721670232873427
"chr18_60118462_60118481_enh-1028569_21"	349.820786316618	0.656736137183409	0.480213378569232	1.36759233809794	0.171439716086041	0.633407329824631
"chr18_60118463_60118482_enh-1028569_15"	181.05827719868	-0.396819806172887	0.490714604311476	-0.808657013030347	0.418712460856633	0.819407426034924
"chr18_60118488_60118507_enh-1028569_20"	72.0924561248042	-0.632924300080609	1.13283348084241	-0.558709034279203	0.576360312669974	0.886876844363266
"chr18_60118489_60118508_enh-1028569_8"	103.266435307255	-0.37793300668386	0.723207971761211	-0.522578596255637	0.601267538502855	0.895350595294953
"chr18_60118490_60118509_enh-1028569_11"	86.9880287729628	0.325740338343314	0.713643987929484	0.456446552977198	0.648068896118236	0.908888797661441
"chr18_60118495_60118514_enh-1028569_14"	99.1105968727998	0.695613670358736	0.627069307789375	1.10930906953651	0.267296873876819	0.726041673943006
"chr18_60118581_60118600_enh-1028569_8"	77.7664180549097	0.0199002306704272	0.862831184001942	0.0230638751118462	0.981599321500415	0.995767150039486
"chr18_60118596_60118615_enh-1028569_2"	304.010947785347	0.199568327319961	0.392424974255775	0.508551545931648	0.611066599734359	0.898047492483577
"chr18_60118631_60118650_enh-1028569_10"	128.140459513996	0.405037501151371	0.819746238171215	0.494101079444994	0.621234795576926	0.900929717926489
"chr18_60118632_60118651_enh-1028569_9"	163.303335695658	-0.234669819062675	0.690359390576253	-0.339924135553212	0.733913660231674	0.937951852077984
"chr18_60118642_60118661_enh-1028569_4"	122.216033691934	0.130154739496412	0.698602100036761	0.186307398001757	0.85220370626801	0.967656980528486
"chr18_60118648_60118667_enh-1028569_7"	199.571213812307	0.711291795702411	0.572531855626794	1.2423619554299	0.214103045832207	0.677626408991164
"chr18_60118672_60118691_enh-1028569_6"	256.634567382074	0.884713036263234	0.395044890793604	2.23952532201072	0.0251217556069805	0.310658099175991
"chr18_60118683_60118702_enh-1028569_3"	78.4383039777974	-0.76748732437236	0.885954731765977	-0.866282775918499	0.386335109412136	0.801871049045511
"chr18_60118685_60118704_enh-1028569_5"	98.2426364033726	0.0556913865424891	0.765470505498627	0.0727544512067278	0.94200151751967	0.986894428352073
"chr18_60118752_60118771_enh-1028569_1"	364.472505761912	-0.109505146864716	0.407759105236385	-0.268553529420843	0.788273276990628	0.950379906621322
"chr18_60118772_60118791_enh-1028569_11"	225.528854850207	0.157850116569999	0.495773757909828	0.318391431679426	0.750188036911261	0.942248333131975
"chr18_60118774_60118793_enh-1028569_1"	203.089929037918	0.737623688610991	0.46578390517069	1.583617811656	0.113280718118489	0.545380932628182
"chr18_60118783_60118802_enh-1028569_3"	148.558202394994	-0.915926717383216	0.520208825433413	-1.76069046237366	0.0782908079125377	0.479983774616448
"chr18_60118792_60118811_enh-1028569_4"	253.504150090877	0.875480863989442	0.454879583133116	1.92464312853813	0.0542740198981758	0.42399703716627
"chr18_60118793_60118812_enh-1028569_5"	144.287935664668	0.318351144146726	0.724068203593931	0.439670106443816	0.66017605658691	0.912274221212734
"chr18_60119466_60119485_enh-1028569_14"	211.696251918446	0.987375481536129	0.818886609451115	1.20575360512727	0.22791250921814	0.689958688224462
"chr18_60119489_60119508_enh-1028569_4"	332.517797305641	0.836955116249093	0.349935211005797	2.39174307107731	0.0167685762927662	0.259072402397887
"chr18_60119491_60119510_enh-1028569_6"	445.380799443632	1.07645385239917	0.50321296322801	2.1391616096174	0.0324225821630873	0.344899064269804
"chr18_60119492_60119511_enh-1028569_10"	322.238345309705	0.869458806695834	0.35130597524252	2.47493315789922	0.0133261113948047	0.237041036044842
"chr18_60119495_60119514_enh-1028569_3"	146.786090898123	-0.29208203254025	0.492257246255578	-0.593352428556434	0.552945318398993	0.876189792993219
"chr18_60119512_60119531_enh-1028569_11"	246.797484941032	0.679676944208337	0.580332666816001	1.17118505139025	0.241524402634792	0.70613098413193
"chr18_60119513_60119532_enh-1028569_9"	186.761919192921	0.409954250585669	0.678923185801548	0.603830093240475	0.545956609852456	0.873757292204884
"chr18_60119555_60119574_enh-1028569_12"	290.151416417847	0.0355948040219979	0.379659123298271	0.0937546389318125	0.925304065788008	0.983541278719882
"chr18_60119564_60119583_enh-1028569_7"	210.878299527634	-0.168494168850651	0.688941684058414	-0.244569566262977	0.806789731109246	0.956042483507233
"chr18_60119570_60119589_enh-1028569_2"	75.1863741752254	-0.0104508481101429	0.719944177176136	-0.0145161922847055	0.988418161049688	0.998089168091188
"chr18_60119572_60119591_enh-1028569_13"	237.826228816581	1.14838353835834	0.626294713385209	1.83361525143838	0.0667111266713261	0.453748307670426
"chr18_60119573_60119592_enh-1028569_5"	128.271441927209	-0.296134912525273	0.609946137146866	-0.485509940124382	0.627314663373121	0.901925792360515
"chr18_60119573_60119592_enh-1028569_8"	74.1633168532546	-0.123600492016941	0.767501983781824	-0.161042570089404	0.872059872114805	0.973522584233748
"chr18_60119574_60119593_enh-1028569_15"	45.6111932358475	-0.46676860330835	1.50756665673323	-0.309617224036912	0.756852056637834	0.944420024487826
"chr18_60119590_60119609_enh-1028569_1"	159.233686384836	0.24887732145706	0.715358430398405	0.347905764273237	0.727910956129557	0.936437974968295
"chr18_76916835_76916854_enh-1028752_18"	338.68367594629	0.606351711665227	0.553142143357653	1.09619510815897	0.272993399946115	0.728341792282399
"chr18_76916883_76916902_enh-1028752_13"	212.90796053635	0.837852414215027	0.69567809406324	1.20436797042349	0.228447386058754	0.689958688224462
"chr18_76916884_76916903_enh-1028752_22"	213.691026763546	0.616670882927896	0.597240618552068	1.03253339403293	0.301822312205152	0.744196060463446
"chr18_76916897_76916916_enh-1028752_8"	192.059048226379	0.0590742210407306	0.560885103039755	0.105323212758859	0.916119344294867	0.981534789798456
"chr18_76916912_76916931_enh-1028752_21"	40.8517233376318	-0.741352024518058	1.16182413371275	-0.638093152832846	0.523413043503065	0.86168505986771
"chr18_76916917_76916936_enh-1028752_6"	64.3110434665535	-0.495123669315477	0.774976022039361	-0.638889017511214	0.522895133044117	0.861430950562266
"chr18_76916920_76916939_enh-1028752_16"	137.704981675237	0.237982946348628	0.603904342024818	0.39407391169055	0.693526471264136	0.92415406118218
