enhancerID	ctrl_1	ctrl_2	ctrl_3	krab_1	krab_2	krab_3	genes	gene1	gene2	A498_baseMean	A498_log2FoldChange	A498_lfcSE	A498_stat	A498_pvalue	A498_padj	A498_enhancerID
chr5_1169040_1169059_enh-1047483_26	5.56614083790754	5.57482851207024	5.36735610661789	5.28753865302926	5.08222463810247	4.97904176878091	SLC12A7 (-56900), SLC6A19 (-32660)	SLC12A7	SLC6A19	42.1098244930664	-1.28038047515104	0.603386592707826	-2.12199026399486	0.0338385556350219	0.540290585090712	chr5_1169040_1169059_enh-1047483_26
chr5_1470971_1470990_enh-1047490_4	2.61161582522167	2.73793500703415	2.70898360567595	2.57696801965685	2.5775942509539	2.59336559039838	SLC6A3 (-25436), LPCAT1 (+53111)	SLC6A3	LPCAT1	6.51511518790798	-4.35412642142598	2.18793969485365	-1.99005778434731	0.0465845704695465	0.605648555946372	chr5_1470971_1470990_enh-1047490_4
chr5_1474854_1474873_enh-1047490_8	5.7632354052454	6.26562724352249	6.36932728623851	5.92210532594914	5.54044488363938	5.61136257672788	SLC6A3 (-29319), LPCAT1 (+49228)	SLC6A3	LPCAT1	65.6122779305117	-1.12465155454259	0.527580713192049	-2.13171468634259	0.0330303087416528	0.538490152435015	chr5_1474854_1474873_enh-1047490_8
chr5_1474866_1474885_enh-1047490_10	5.76762571814664	5.52455125949207	5.92121426209272	5.57428723166712	5.24817568671019	5.10194711971672	SLC6A3 (-29331), LPCAT1 (+49216)	SLC6A3	LPCAT1	49.9498718645155	-1.23460127641651	0.601331368838636	-2.05311304281518	0.0400616152878873	0.572934184771596	chr5_1474866_1474885_enh-1047490_10
chr5_1474871_1474890_enh-1047490_16	4.72971256588638	5.69651550572744	4.73882950420012	4.61592768649594	4.738961204576	4.27820188603609	SLC6A3 (-29336), LPCAT1 (+49211)	SLC6A3	LPCAT1	36.8564065848389	-2.21064201076225	0.981436907731113	-2.25245453207258	0.0242935629393423	0.499030272045656	chr5_1474871_1474890_enh-1047490_16
chr5_1541440_1541459_enh-1047500_9	6.78697074286355	6.81016610250252	6.28484035817744	6.11073045530327	6.08924979698821	6.02091707438823	LPCAT1 (-17358), MRPL36 (+258559)	LPCAT1	MRPL36	88.2173567210036	-1.21550746238456	0.421428765533339	-2.88425366703735	0.003923425746119	0.276321270405238	chr5_1541440_1541459_enh-1047500_9
chr5_1542370_1542389_enh-1047500_6	5.2374652102672	4.73108530867872	5.06496313193409	4.3589104961324	4.54404207155046	4.62670320149526	LPCAT1 (-18288), MRPL36 (+257629)	LPCAT1	MRPL36	31.3876762422444	-2.33637356032951	0.826270819508822	-2.82761233383308	0.00468965587408724	0.290452304764449	chr5_1542370_1542389_enh-1047500_6
chr5_1554492_1554511_enh-1047502_3	7.66675691019058	7.64805425251549	7.62866032449728	6.76420684410605	7.05732639316574	6.94741378534992	LPCAT1 (-30410), MRPL36 (+245507)	LPCAT1	MRPL36	166.811694316879	-1.14993317560034	0.290746155424103	-3.95511051185859	7.64992820616354e-05	0.0392855688087357	chr5_1554492_1554511_enh-1047502_3
chr5_1557535_1557554_enh-1047502_6	6.82930524313718	6.94383511744667	6.54106504187864	6.11538677728064	6.14527758816455	5.66449869639135	LPCAT1 (-33453), MRPL36 (+242464)	LPCAT1	MRPL36	94.1171661338135	-1.61047778932953	0.439601306620723	-3.66349636608112	0.000248795747614729	0.0777683863019532	chr5_1557535_1557554_enh-1047502_6
chr5_159659133_159659152_enh-1051132_2	4.68010870898712	4.91249153768884	4.75416653674332	4.35882923398768	4.55263211262365	4.48369764493634	FABP6 (+44769), CCNJL (+80464)	FABP6	CCNJL	26.2843702605574	-1.64177050251078	0.784269323861455	-2.09337590105821	0.0363156119400725	0.551898788115158	chr5_159659133_159659152_enh-1051132_2
chr5_159665682_159665701_enh-1051132_13	6.82898113528537	6.56564798968356	6.55599118038906	6.01771796258579	6.1526137503477	6.25878972244671	FABP6 (+51318), CCNJL (+73915)	FABP6	CCNJL	88.9753617649084	-1.06352067317022	0.397743887092157	-2.67388313858311	0.00749785741053322	0.351372975607688	chr5_159665682_159665701_enh-1051132_13
chr5_177855989_177856008_enh-1051597_11	6.4086455153339	6.71178650344611	7.06558021120578	6.09531455641237	6.39357907871476	5.59772316778715	PHYKPL (-196213), COL23A1 (+161557)	PHYKPL	COL23A1	95.387240863804	-1.36701453193094	0.501946034621484	-2.72342928849275	0.00646080446695785	0.335603680302173	chr5_177855989_177856008_enh-1051597_11
chr5_177876623_177876642_enh-1051598_1	6.18031954459888	6.21777557065131	6.49598796827396	5.69256308624958	5.67649649101496	5.80893805822915	PHYKPL (-216847), COL23A1 (+140923)	PHYKPL	COL23A1	69.8203461042249	-1.39243364411992	0.446584946139202	-3.11795920609892	0.00182108007830405	0.206966328418149	chr5_177876623_177876642_enh-1051598_1
chr5_177890686_177890705_enh-1051598_9	5.41936384142334	5.04187655786093	5.39481412506106	5.08715187874761	4.859977992153	4.7263540654995	PHYKPL (-230910), COL23A1 (+126860)	PHYKPL	COL23A1	37.1777868042534	-1.4697115328942	0.698772583668833	-2.10327589725635	0.0354416591076905	0.546023060627857	chr5_177890686_177890705_enh-1051598_9
chr5_177921329_177921348_enh-1051600_1	5.70688881539819	5.74362502406436	6.12194596422392	5.61619424456797	5.04135160399494	5.28450386418652	PHYKPL (-261553), COL23A1 (+96217)	PHYKPL	COL23A1	53.9013295314203	-1.48481712278996	0.619198556395074	-2.39796606024803	0.0164863927451948	0.438042418805372	chr5_177921329_177921348_enh-1051600_1
chr5_4415065_4415084_enh-1047512_4	5.71863660730755	5.553557336722	5.65508182133317	5.19689327341458	5.03850790821913	4.7414299751929	ADAMTS16 (-725368), IRX1 (+818907)	ADAMTS16	IRX1	45.6136166719524	-2.08028533441877	0.676926706189614	-3.07313231314006	0.00211824545273211	0.221248942414604	chr5_4415065_4415084_enh-1047512_4
chr5_4418811_4418830_enh-1047512_1	8.08222451888876	8.25446530348734	7.87232940974371	7.17083411556502	7.69224550429181	7.21874698730321	ADAMTS16 (-721622), IRX1 (+822653)	ADAMTS16	IRX1	225.433709665929	-1.0132044354667	0.293655630983292	-3.45031502400969	0.000559932741925643	0.113133951544812	chr5_4418811_4418830_enh-1047512_1
chr5_57112532_57112551_enh-1048431_3	6.89561881960883	6.39904990820899	6.11375577974816	6.09608954397374	5.92580880218396	5.30872919693469	ACTBL2 (-333906), PLK2 (+643545)	ACTBL2	PLK2	82.0672049689114	-1.48705519593141	0.570806163937339	-2.60518419365677	0.00918248807640323	0.374748892522086	chr5_57112532_57112551_enh-1048431_3
chr5_90589198_90589217_enh-1049265_6	6.53307800021134	6.95650421806852	6.36675145913471	6.08549296510556	6.41499267581638	5.7239060293711	ARRDC3 (+89968), GPR98 (+734591)	ARRDC3	GPR98	89.8988787741675	-1.102436408356	0.486601952792843	-2.26558155393455	0.0234770155337026	0.493778526370109	chr5_90589198_90589217_enh-1049265_6
chr6_146679428_146679447_enh-1054841_7	5.09153347213313	5.37452220161596	5.17007862250604	4.96214677369288	4.5398889427708	4.73523425373515	RAB32 (-185391), GRM1 (+330656)	RAB32	GRM1	35.0133928848122	-1.8050762950184	0.778680227947365	-2.3181226776191	0.0204426547621971	0.466016465100257	chr6_146679428_146679447_enh-1054841_7
chr6_146679562_146679581_enh-1054841_11	7.78236706303947	7.67840821369012	6.87632984884955	7.01257911586126	6.7973972987459	6.62649343527689	RAB32 (-185257), GRM1 (+330790)	RAB32	GRM1	155.300740979755	-1.12319761756206	0.388986678318314	-2.88749635956152	0.00388321099580622	0.276321270405238	chr6_146679562_146679581_enh-1054841_11
chr6_21588781_21588800_enh-1052381_4	6.39338457287382	6.43573798842194	6.55754963930765	6.01901333882478	5.47573897145673	6.14004216555649	SOX4 (-5181)	SOX4	NA	78.5905632267643	-1.20693317792872	0.501211637873153	-2.40803103265964	0.0160388176250983	0.432556733543405	chr6_21588781_21588800_enh-1052381_4
chr6_21588797_21588816_enh-1052381_11	4.93940062890814	4.7647960988425	5.07557261359774	4.52569968248157	4.28357039700122	4.22399144748414	SOX4 (-5165)	SOX4	NA	29.3507775276616	-3.01261363363748	0.982260857091571	-3.06701993863187	0.00216204435072231	0.223926022039097	chr6_21588797_21588816_enh-1052381_11
chr6_21589151_21589170_enh-1052381_6	3.61601594406437	3.58978188419389	3.67008263228425	3.38564520104182	3.36256292447206	3.38319546242546	SOX4 (-4811)	SOX4	NA	12.1995066781153	-4.20734119010392	1.39927644058125	-3.00679770493114	0.0026401539406251	0.237517498673025	chr6_21589151_21589170_enh-1052381_6
chr6_26607997_26608016_enh-1052556_19	6.83855662415425	5.84382886676166	6.64517343281717	6.29220957566937	5.66022317837224	5.48123579063871	ABT1 (+10827), ZNF322 (+51973)	ABT1	ZNF322	83.7119939049238	-1.36724079455608	0.589358416276594	-2.31987998609393	0.0203473705374969	0.465271506260946	chr6_26607997_26608016_enh-1052556_19
chr6_26608298_26608317_enh-1052556_10	6.81821452179922	6.96545677416437	7.23219730620151	5.81811473440077	6.59928260515481	6.1828079790138	ABT1 (+11128), ZNF322 (+51672)	ABT1	ZNF322	110.686869767289	-1.44610537634	0.444672597633016	-3.25206766514869	0.00114568743644289	0.172202410416568	chr6_26608298_26608317_enh-1052556_10
chr6_28864633_28864652_enh-1052598_5	6.35976407964508	5.86667228846603	6.31263520430737	5.88183572232642	5.53341210282664	5.77849359561784	SCAND3 (-309531), TRIM27 (+27123)	SCAND3	TRIM27	66.8079581821438	-1.12054243462607	0.50199144305694	-2.2321942935967	0.0256021244105119	0.510592529708024	chr6_28864633_28864652_enh-1052598_5
chr6_28864691_28864710_enh-1052598_6	5.60941696068721	5.62402650765663	5.48308616341891	5.01813733649372	4.97936578742182	5.21895035758183	SCAND3 (-309589), TRIM27 (+27065)	SCAND3	TRIM27	43.3738678555567	-1.65440367392971	0.584308680670994	-2.83138643778126	0.00463466882496212	0.290452304764449	chr6_28864691_28864710_enh-1052598_6
chr6_32787357_32787376_enh-1052699_6	6.03248828019459	6.30589159935327	6.3540648607297	5.75123329000513	5.90687963072339	5.66578595142068	HLA-DOB (-2542)	HLA-DOB	NA	67.934646031652	-1.11990668979001	0.458297466445766	-2.44362400358707	0.0145405716793154	0.418241515217434	chr6_32787357_32787376_enh-1052699_6
chr6_35490759_35490778_enh-1052796_17	7.58036258416909	6.73402650715294	7.24781589225499	6.9381597369913	6.29221233799589	6.48727605038764	TULP1 (-10054), FKBP5 (+205591)	TULP1	FKBP5	131.312113330023	-1.09572619339232	0.429837870148006	-2.54916160136152	0.0107982250398606	0.393479749632956	chr6_35490759_35490778_enh-1052796_17
chr6_43639583_43639602_enh-1053078_2	5.83485178305154	5.14641961926197	5.55450761529037	5.21821368349667	5.03939027607712	5.063847891535	MRPS18A (+15935), RSPH9 (+26810)	MRPS18A	RSPH9	44.0520971423326	-1.41965382711218	0.637702133267717	-2.22620209820779	0.0260006474932038	0.512037044489338	chr6_43639583_43639602_enh-1053078_2
chr6_43639586_43639605_enh-1053078_12	5.82079518036562	5.29290163340043	5.76302057379706	5.42760213080244	4.82333452311982	5.12825930076601	MRPS18A (+15932), RSPH9 (+26813)	MRPS18A	RSPH9	47.1985095761072	-1.50157474649821	0.710674811042999	-2.11288584197106	0.0346105399525059	0.54410064402377	chr6_43639586_43639605_enh-1053078_12
chr7_100743945_100743964_enh-1057816_2	6.72248980282335	6.41409270692199	7.31787268375004	6.5831602335546	6.40582820922037	5.74914488928621	SERPINE1 (-26415), TRIM56 (+15235)	SERPINE1	TRIM56	106.028357236762	-1.09518458771622	0.5111569945444	-2.1425601124609	0.0321484369249634	0.538364846691214	chr7_100743945_100743964_enh-1057816_2
chr7_100744143_100744162_enh-1057816_1	6.77445291284728	6.69242058788827	6.39271083621929	5.92069995492833	6.20917674601936	5.59515066233348	SERPINE1 (-26217), TRIM56 (+15433)	SERPINE1	TRIM56	86.3250333025667	-1.47680793095987	0.47009070808885	-3.14153822985317	0.00168062866255631	0.203075963392221	chr7_100744143_100744162_enh-1057816_1
chr7_101950076_101950095_enh-1057888_2	6.99723160211952	7.34966240518005	7.45789189784345	6.73449352190426	6.42418281660775	6.80210049288546	PRKRIP1 (-54258), SH2B2 (+21681)	PRKRIP1	SH2B2	133.607709216798	-1.06747471144882	0.357704316078119	-2.98423771664999	0.00284285813109934	0.244032560159971	chr7_101950076_101950095_enh-1057888_2
chr7_128070295_128070314_enh-1058395_3	6.33518578534266	6.24681061812672	5.9605928170701	5.93153405531369	5.41509561914761	5.7714916229739	HILPDA (-25640), IMPDH1 (-19999)	HILPDA	IMPDH1	66.3123430916055	-1.12947380006712	0.518363813397353	-2.1789210027308	0.0293375372349943	0.529777927430121	chr7_128070295_128070314_enh-1058395_3
chr7_2832976_2832995_enh-1055659_8	3.74836125862776	3.7553053035755	3.6073885187062	3.53222069467721	3.43596637406922	3.43283867328475	GNA12 (+50972), AMZ1 (+113830)	GNA12	AMZ1	12.926430551602	-3.1997174282668	1.4820977329504	-2.15891122233697	0.0308570550602563	0.536977781544988	chr7_2832976_2832995_enh-1055659_8
chr7_39629392_39629411_enh-1056512_15	6.64285182245706	6.08780519477175	6.17872023263601	5.75176404802916	6.07503437092054	5.50171831948475	RALA (-33680), POU6F2 (+611804)	RALA	POU6F2	72.9204930993279	-1.22347871856441	0.521215730217818	-2.3473557063466	0.018907194913679	0.452610182064601	chr7_39629392_39629411_enh-1056512_15
chr7_39632290_39632309_enh-1056512_2	7.04459171882261	6.86456078546627	6.11950458512311	6.47905558480091	5.70972493665037	5.89294503768218	RALA (-30782), POU6F2 (+614702)	RALA	POU6F2	95.4910288879222	-1.31295394898915	0.533644937721823	-2.46035117393649	0.0138801126082544	0.416234520430015	chr7_39632290_39632309_enh-1056512_2
chr7_50886512_50886531_enh-1056946_18	6.13313363125199	6.5139358935364	6.33582331244068	5.76252090797166	5.90635762110725	5.89400037082961	GRB10 (-86472), COBL (+497974)	GRB10	COBL	72.2671532151272	-1.13164540199853	0.440911804455311	-2.56660264153402	0.0102700225243068	0.392647926960045	chr7_50886512_50886531_enh-1056946_18
chr7_50886629_50886648_enh-1056946_12	7.31658343100456	7.18496222190007	7.01528044208579	6.78599490654186	6.42430050688643	6.57218829159943	GRB10 (-86589), COBL (+497857)	GRB10	COBL	125.020665759148	-1.01974350010335	0.349710350537669	-2.91596602312608	0.00354589113523949	0.268117228477464	chr7_50886629_50886648_enh-1056946_12
chr7_54773421_54773440_enh-1056992_11	7.12146190779969	6.68876937231071	6.2320364048879	5.74470246760988	5.93336526180184	5.6728520796644	SEC61G (+54236), VSTM2A (+163413)	SEC61G	VSTM2A	91.4152358813939	-1.99119351389436	0.470284168964931	-4.23402199201574	2.29548481650858e-05	0.0235765419695569	chr7_54773421_54773440_enh-1056992_11
chr8_103741168_103741187_enh-1061055_2	5.96339263245283	5.69154853953921	5.54484497838998	5.29730738615668	5.30107591415591	5.21624837243267	KLF10 (-73048), AZIN1 (+135787)	KLF10	AZIN1	48.9855373193624	-1.44218934420988	0.544149936106291	-2.65035286878757	0.00804077409721201	0.367046447215326	chr8_103741168_103741187_enh-1061055_2
chr8_118950061_118950080_enh-1061276_2	5.41016276134232	5.87627148161693	5.68197206600062	5.29610419539215	5.26254630976724	5.1264843173748	EXT1 (+174021), MED30 (+417119)	EXT1	MED30	46.9827027173879	-1.37529390404634	0.571645702081752	-2.40585016040172	0.0161348810139144	0.434197398463962	chr8_118950061_118950080_enh-1061276_2
chr8_123997494_123997513_enh-1061439_14	4.67677918235083	3.97134303090229	3.91248065855673	3.89392768101946	3.96326841324872	3.75545368055186	DERL1 (+57159), ZHX2 (+203871)	DERL1	ZHX2	20.7159250979464	-2.45987874624974	1.20495513474819	-2.04146915956651	0.0412042162947316	0.583618881469388	chr8_123997494_123997513_enh-1061439_14
chr8_128975524_128975543_enh-1061665_4	4.53117129412924	4.28857864867275	4.34784376963077	4.1222782856286	3.92412515036377	3.91719778042761	TMEM75 (-14943)	TMEM75	NA	20.6127641054826	-3.05186603217728	1.22818020670357	-2.48486827545322	0.0129599379798669	0.40747764184148	chr8_128975524_128975543_enh-1061665_4
chr8_129075386_129075405_enh-1061671_9	6.53407120734317	6.16587136272685	6.21361220824803	5.54510080629801	5.97677124455883	5.82595508275686	TMEM75 (-114805)	TMEM75	NA	71.3738022358532	-1.22384155823115	0.481477153278226	-2.54184762433356	0.011026823371179	0.393929269709512	chr8_129075386_129075405_enh-1061671_9
chr8_129116208_129116227_enh-1061675_3	6.28476375251547	6.47654479213468	6.18394767830549	5.85134808828183	5.70380517504694	6.00084226731224	TMEM75 (-155627)	TMEM75	NA	71.6313385401998	-1.08416775207432	0.448525814052207	-2.41718027838667	0.0156412682433556	0.428396957998572	chr8_129116208_129116227_enh-1061675_3
chr8_129116972_129116991_enh-1061675_7	6.72448305249321	6.40833185088881	6.57543496958825	6.18971705505075	5.65716115770994	6.22335549133794	TMEM75 (-156391)	TMEM75	NA	84.9039904038495	-1.10532584915337	0.467287077158081	-2.36541069330586	0.0180100864257173	0.450252160642932	chr8_129116972_129116991_enh-1061675_7
chr8_22068936_22068955_enh-1059444_12	6.22541345862015	6.3767581997193	6.67983038488692	5.78231692554673	5.76357367729486	5.76392619964021	POLR3D (-33802), BMP1 (+46697)	POLR3D	BMP1	75.8480520234153	-1.55160729518904	0.437959853048934	-3.54280714176713	0.00039589211009568	0.0964233276960868	chr8_22068936_22068955_enh-1059444_12
chr8_22069021_22069040_enh-1059444_6	5.74988887135271	5.58301892743442	4.80850771342986	5.04742373739015	4.60301065228511	5.04105774807195	POLR3D (-33717), BMP1 (+46782)	POLR3D	BMP1	42.7212035056159	-1.74925818511245	0.83091254573127	-2.10522538635274	0.0352716934464775	0.544766443267965	chr8_22069021_22069040_enh-1059444_6
chr8_22900691_22900710_enh-1059487_1	5.48128973786742	5.2425623111466	5.70320404734305	5.27002611875401	4.73341550654161	4.90713490806542	TNFRSF10B (+25991), RHOBTB2 (+55771)	TNFRSF10B	RHOBTB2	42.3335535320997	-1.65153186976918	0.727203953147339	-2.27107108345788	0.0231426751650044	0.492010803126051	chr8_22900691_22900710_enh-1059487_1
chr8_22900692_22900711_enh-1059487_19	4.97059095837631	4.83148616780009	4.71110328088913	4.45396846660702	4.20319026164055	4.27623864464962	TNFRSF10B (+25990), RHOBTB2 (+55772)	TNFRSF10B	RHOBTB2	27.4343402181031	-2.88076232921654	0.934993668128602	-3.0810500941492	0.00206271942382135	0.21965960595368	chr8_22900692_22900711_enh-1059487_19
chr8_22900803_22900822_enh-1059487_28	6.64011110494339	6.80182064979447	5.89947343984691	5.8147390600429	6.11534200881881	6.08068426096333	TNFRSF10B (+25879), RHOBTB2 (+55883)	TNFRSF10B	RHOBTB2	83.6132621360632	-1.14441978350819	0.516301939686165	-2.21657076129488	0.026652437440091	0.513919428423176	chr8_22900803_22900822_enh-1059487_28
chr8_23620597_23620616_enh-1059525_3	4.51269053082972	4.88803122980867	4.81088998245341	4.20256515626724	4.19122198100601	4.09391315924293	NKX2-6 (-56496), STC1 (+91713)	NKX2-6	STC1	26.2858986847719	-3.8566982429703	0.956309128547589	-4.03289912000289	5.50929342070039e-05	0.0339510207050661	chr8_23620597_23620616_enh-1059525_3
chr8_25336911_25336930_enh-1059571_18	5.84838826025183	5.59030602104553	5.31118425747339	4.91217815298597	5.35299278319154	5.17664674165238	CDCA2 (+20408), EBF2 (+565992)	CDCA2	EBF2	45.6346136068763	-1.39914630998896	0.652221325782988	-2.1452017201512	0.0319367221461848	0.538364846691214	chr8_25336911_25336930_enh-1059571_18
chr8_25366547_25366566_enh-1059572_2	6.75284186322282	6.9484451442158	6.87628453879878	5.75066632802689	5.99997265249672	6.18255327401392	CDCA2 (+50044), EBF2 (+536356)	CDCA2	EBF2	97.707793922906	-1.75241370811386	0.404951239797888	-4.32746843543064	1.50832952485634e-05	0.019841469003368	chr8_25366547_25366566_enh-1059572_2
chr8_26337748_26337767_enh-1059587_8	6.41826299838893	6.28795989840247	6.16373662524452	6.01847957810967	5.69249890844575	5.23132413365164	PNMA2 (+33850), BNIP3L (+97344)	PNMA2	BNIP3L	70.4743360468799	-1.40556540396309	0.570083019835584	-2.46554511370724	0.0136804946445166	0.415285597376631	chr8_26337748_26337767_enh-1059587_8
chr8_26343020_26343039_enh-1059587_9	6.94399546260764	6.83342612468362	6.83685418147492	6.16130551350486	6.37590861872705	6.42694738784241	PNMA2 (+28578), BNIP3L (+102616)	PNMA2	BNIP3L	101.996268481928	-1.06182198432951	0.365444786861695	-2.905560627771	0.00366595820778413	0.272186354885177	chr8_26343020_26343039_enh-1059587_9
chr8_28273280_28273299_enh-1059624_6	7.35241658727688	7.95685196655265	7.77497253006253	6.99463181765726	6.93543355491537	7.11269976508003	FZD3 (-78483), ZNF395 (-29307)	FZD3	ZNF395	176.498788942984	-1.10323139293536	0.31652721296111	-3.48542352050755	0.000491358661041564	0.102882339705171	chr8_28273280_28273299_enh-1059624_6
chr8_29911589_29911608_enh-1059690_7	6.68905164646282	6.80917243562809	6.59486167491358	6.13992554080252	6.38998893416512	5.84024861124423	DUSP4 (-703414), TMEM66 (+29124)	DUSP4	TMEM66	91.5070139861864	-1.13888422992892	0.427152257314426	-2.66622547446962	0.00767082269268953	0.356765621461881	chr8_29911589_29911608_enh-1059690_7
chr9_126983897_126983916_enh-1064243_2	6.65974197546944	6.43423711560472	6.62806033362012	6.15706151731902	5.8172529056188	6.22854811300084	NEK6 (-36335), LHX2 (+210018)	NEK6	LHX2	84.7638000155328	-1.0524508344926	0.42693582610882	-2.46512653689631	0.01369648728634	0.415285597376631	chr9_126983897_126983916_enh-1064243_2
chrX_117555105_117555124_enh-1066036_13	6.99227327185654	7.1817728943117	7.24613229485225	6.58097528351467	6.68769043658171	6.46135887776738	DOCK11 (-74757), WDR44 (+75043)	DOCK11	WDR44	122.241804691579	-1.01576029785235	0.338234160714097	-3.00312746562273	0.00267220483954547	0.237749693896724	chrX_117555105_117555124_enh-1066036_13
chrX_18979951_18979970_enh-1065113_4	5.79406535119231	5.62714306728674	5.46861581542486	5.2479181991281	5.36588732132324	5.03331870481976	PHKA2 (+22755), PPEF1 (+270929)	PHKA2	PPEF1	45.9890100697255	-1.30406368153221	0.588456151019466	-2.21607621786771	0.0266862826929682	0.513919428423176	chrX_18979951_18979970_enh-1065113_4
chrX_41295009_41295028_enh-1065407_9	5.91147760837275	6.14402354642447	6.09402884835342	5.61198611016674	5.46145957211498	5.68021350660192	NYX (-11668), DDX3X (+102368)	NYX	DDX3X	59.7502723639403	-1.22361974387377	0.480880839664976	-2.54453836157467	0.0109422291886767	0.393479749632956	chrX_41295009_41295028_enh-1065407_9
